Key;Author;Title;Date;Reference year;Notes;files;No of words;Language;Authorid;Author gender (manual);Author birth;Author death;Size;Time slot;Corpus;First edition;Digital edition;Print edition;Provenance;Titleid;Subgenre;Narrative perspective;Reprint count;Author age (time of writing);Posthumous;Publication statement
POR0098;Loureiro, Augusto;A bruxa;1901;1901;"author not anonym based upon the tei xml; details of the author added based upon the tei xml";texts/POR0098_AugLou_Bruxa.xml;42477;Portuguese;https://viaf.org/viaf/201044294;male;1840;;short;1900-1920;ELTeC-por;1901;;;;;;;low;;true;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0099;Castro Osório, Ana de;Ambições;1903;1903;;texts/POR0099_AnaCO_Ambicoes.xml;77224;Portuguese;https://viaf.org/viaf/68982250;female;1872;1935;medium;1900-1920;ELTeC-por;1903;;;Biblioteca Nacional de Portugal;;;;low;31;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0100;Cordeiro, Luciano;A senhora duquesa;1889;1889;;texts/POR0100_LucCor_Duquesa.xml;134088;Portuguese;https://viaf.org/viaf/4959274;male;1844;1900;long;1880-1899;ELTeC-por;1889;;;;;;;low;45;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM001;Anonymous;Roșcan Haiducul. Nuvelă ilustrată cu două gravuri;1894;1894;;texts/ROM001.xml;10128;Romanian;;unknown;;;short;1880-1899;ELTeC-rom;1894;;;;;;;low;;;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM002;Bălănescu, Simion;Blestemul. Sfârșitul blestemului;1894;1894;;texts/ROM002.xml;30210;Romanian;;male;;;short;1880-1899;ELTeC-rom;1894;;;;;;;low;;;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM003;Eminescu, Mihai;Geniu Pustiu;1870;1870;;texts/ROM003.xml;29942;Romanian;;male;1850;1889;short;1860-1879;ELTeC-rom;1870;;1977;;;;;high;20;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM004;Dumbravă, Bucura;Haiducul;1908;1908;"Dumbravă, Bucura [Fany Seculici/ Fanny Szeculicz];  Incorrect digital edition: 1919, corrected to be print edition";texts/ROM004.xml;124789;Romanian;;female;1868;1926;long;1900-1920;ELTeC-rom;1908;;1919;Editura Librăriei Școalelor C. Sfetea;;;;low;40;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM005;Macri, Panait;Ghiță Cătănuță, căpitan de haiduci;1883;1883;;texts/ROM005.xml;28565;Romanian;;male;1863;1932;short;1880-1899;ELTeC-rom;1883;;;;;;;low;20;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM006;Popescu, N.D.;Iancu Jianu, Haiducul;1873;1873;Nicolae D. Popescu-Popnedea;texts/ROM006.xml;117922;Romanian;;male;1843;1921;long;1860-1879;ELTeC-rom;1873;;1912;;;;;low;30;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM007;Stoenescu, Stefan;Corbea. Istorie originală ilustrată cu 7 gravuri;1892;1892;;texts/ROM007.xml;30119;Romanian;;unknown;;;short;1880-1899;ELTeC-rom;1892;;1892;;;;;low;;;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM008;Popescu, N.D.;Boierii haiduci. Nuvela originală compusă de N.D. Popescu cu patru ilustrațiuni;1892;1892;Nicolae D. Popescu-Popnedea;texts/ROM008.xml;31921;Romanian;;male;1843;1921;short;1880-1899;ELTeC-rom;1892;;;;;;;low;49;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM009;Macedonski, Alexandru;THALASSA;1906;1906;;texts/ROM009.xml;28944;Romanian;;male;1854;1920;short;1900-1920;ELTeC-rom;1906;2013;;;;;;high;52;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM010;Vlahuță, Alexandru;Dan;1894;1894;;texts/ROM010.xml;63856;Romanian;;male;1858;1919;medium;1880-1899;ELTeC-rom;1894;;1964;;;;;high;36;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM011;Grandea, Grigore H.;Fulga sau ideal și real;1872;1872;;texts/ROM011.xml;29817;Romanian;;male;1843;1897;short;1860-1879;ELTeC-rom;;;1872;;;;;high;29;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM012;Grandea, Grigore H.;Vlăsia sau ciocoii noi;1887;1887;;texts/ROM012.xml;56691;Romanian;;male;1843;1897;medium;1880-1899;ELTeC-rom;1887;;1975;;;;;high;44;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM013;Anonymous;La Gura sobei;1865;1865;;texts/ROM013.xml;56507;Romanian;;unknown;;;medium;1860-1879;ELTeC-rom;1865;;1986;;;;;high;;;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM014;Anonymous;Catastihul amorului;1865;1865;;texts/ROM014.xml;26030;Romanian;;unknown;;;short;1860-1879;ELTeC-rom;1865;;1986;;;;;high;;;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM015;Ionescu, Radu;Don Juanii din București;1861;1861;;texts/ROM015.xml;22860;Romanian;;male;1834;1872;short;1860-1879;ELTeC-rom;1861;;1986;;;;;high;27;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM016;Bolintineanu, Dimitrie;Manoil;1855;1855;;texts/ROM016.xml;36282;Romanian;;male;1819;1872;short;1840-1859;ELTeC-rom;1855;;1984;;;;;high;36;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM017;Bolintineanu, Dimitrie;Elena. Roman original de datine politic filosofic;1862;1862;;texts/ROM017.xml;65702;Romanian;;male;1819;1872;medium;1860-1879;ELTeC-rom;1862;;1984;;;;;high;43;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM018;Bolintineanu, Dimitrie;Doritorii nebuni;1864;1864;;texts/ROM018.xml;60232;Romanian;;male;1819;1872;medium;1860-1879;ELTeC-rom;1864;;1984;;;;;low;45;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM019;Demetrius, V.;Matei Dumbărău. Roman;1920;1920;"Vasile Demetrius (Austria-Hungary; Romanian)";texts/ROM019.xml;38783;Romanian;;male;1878;1942;short;1900-1920;ELTeC-rom;1920;;;;;;;low;42;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM020;Demetrius, V.;Oraşul bucuriei. Roman;1920;1920;"Vasile Demetrius (Austria-Hungary; Romanian)";texts/ROM020.xml;42607;Romanian;;male;1878;1942;short;1900-1920;ELTeC-rom;1920;;;;;;;low;42;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM021;Demetrius, V.;Păcatul Rabinului. Roman;1920;1920;"Vasile Demetrius (Austria-Hungary; Romanian)";texts/ROM021.xml;23575;Romanian;;male;1878;1942;short;1900-1920;ELTeC-rom;1920;;;;;;;low;42;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM022;MACRI, P.;HAIDUCUL TANDURA. SCRIERE ORIGINAL, CU ADAUSE SI MODIFICARI;1894;1894;;texts/ROM022.xml;29807;Romanian;;male;1863;1932;short;1880-1899;ELTeC-rom;1894;;1930;;;;;low;31;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM023;Ighel, Ilie;Tîlharul Fulger. Roman criminal;1892;1892;;texts/ROM023.xml;23370;Romanian;;male;1870;1938;short;1880-1899;ELTeC-rom;;;1892;;;;;low;22;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM024;Dumbravă, Bucura;Pandurul. Ediția VIII-a;1912;1912;"A.k.a.: Fanny Seculici; born: Františky Jozefíny Szekuliszovej";texts/ROM024.xml;111825;Romanian;;female;1868;1926;long;1900-1920;ELTeC-rom;1912;;1947;;;;;;44;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM025;Bujoreanu, Ioan M.;Mistere din București;1862;1862;;texts/ROM025.xml;150879;Romanian;;male;1834;1899;long;1860-1879;ELTeC-rom;1862;;1984;;;;;low;28;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM026;Macri, P. Panait;Bostan. Haiduc de peste Milcov;1899;1899;;texts/ROM026.xml;35076;Romanian;;male;1863;1932;short;1880-1899;ELTeC-rom;1899;;;;;;;low;36;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM027;Baronzi, G.;Fontana zânelor;1896;1896;George Baronzi;texts/ROM027.xml;40841;Romanian;;male;1828;1896;short;1880-1899;ELTeC-rom;;;1896;;;;;low;68;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM028;Nottara, Constantin I.A.;Suflete obosite;1898;1898;1872?;texts/ROM028.xml;56161;Romanian;;male;1859;1935;medium;1880-1899;ELTeC-rom;1898;;1911;;;;;low;39;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM029;Xenopol, Nicolae;BRAZI SI PUTREGAIU. MORAVURI PROVINCIALE;1881;1881;;texts/ROM029.xml;51043;Romanian;;male;1859;1917;medium;1880-1899;ELTeC-rom;1881;;1892;;;;;low;22;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM030;Ianculescu de Reus, Eugenia;Spre desrobire. Roman;1903;1903;;texts/ROM030.xml;42357;Romanian;;female;1866;1938;short;1900-1920;ELTeC-rom;1903;;;;;;;low;37;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM031;Aricescu, C.D.;Mysterele Casatoriei;1861;1861;Constantin D. Aricescu;texts/ROM031.xml;127251;Romanian;;male;1823;1886;long;1860-1879;ELTeC-rom;1861;;;;;;;low;38;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM032;Rădulescu, G.;Banditul Rîureanu sau un înger în infern. Roman dramatic senzațional de G. Rădulescu;1890;1890;Nicolae G. Rădulescu-Niger;texts/ROM032.xml;22563;Romanian;;male;1861;1944;short;1880-1899;ELTeC-rom;1890;;1893;;;;;low;29;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM033;Anonymous;Ruxanda Haiduciasa. Nuvelă Istorică Națională;1920;1920;;texts/ROM033.xml;15530;Romanian;;unknown;;;short;1900-1920;ELTeC-rom;1920;;;;;;;low;;;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM034;Boerescu, C.;Aldo si Aminta;1855;1855;Constantin Boerescu;texts/ROM034.xml;43740;Romanian;;male;1836;1908;short;1840-1859;ELTeC-rom;1855;;;;;;;low;19;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM035;Hodoş, Constanţa;Martirii. Roman;1908;1908;;texts/ROM035.xml;35203;Romanian;;female;1861;1934;short;1900-1920;ELTeC-rom;1908;;1928;;;;;low;47;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM036;Ianculescu de Reus, Eugenia;Voinţă. Roman;1902;1902;;texts/ROM036.xml;44498;Romanian;;female;1866;1938;short;1900-1920;ELTeC-rom;1902;;;;;;;low;36;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM037;Popescu, N.D.;Radu Anghel, Căpitan de Tâlhari;1893;1893;Nicolae D. Popescu-Popnedea;texts/ROM037.xml;55720;Romanian;;male;1843;1921;medium;1880-1899;ELTeC-rom;1893;;1903;;;;;low;50;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM038;Dragomirescu, Iuliu;Cele şapte candeli. Pe Catafalc. Roman creştin;1902;1902;;texts/ROM038.xml;50022;Romanian;;male;1880;1949;medium;1900-1920;ELTeC-rom;1902;;;;;;;low;22;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM039;P., D.D;Codreanu Mare Haiduc National;1882;1882;"author not anonym based upon the tei xml; details of the author added based upon the tei xml";texts/ROM039.xml;30517;Romanian;;unknown;;;short;1880-1899;ELTeC-rom;1882;;1886;;;;;low;;;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM040;Gheorghiu, Smaranda;Fata Tatii. Roman de moravuri;1912;1912;Gheorghiu, Smaranda, pseudo: Smara ;texts/ROM040.xml;59604;Romanian;;female;1857;1944;medium;1900-1920;ELTeC-rom;1912;;;;;;;low;55;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM041;NEGRUZZI, IACOB;MIHAI VEREANU;1873;1873;;texts/ROM041.xml;86053;Romanian;;male;1842;1932;medium;1860-1879;ELTeC-rom;1873;;1895;;;;;low;31;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM042;Sandu-Aldea, C.;Două neamuri;1906;1906;Constantin Sandu-Aldea;texts/ROM042.xml;46696;Romanian;;male;1874;1927;short;1900-1920;ELTeC-rom;1906;;1925;;;;;low;32;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM043;Dumitrescu, Ioan;Radu Buzesku;1858;1858;;texts/ROM043.xml;51044;Romanian;;male;1830;1912;medium;1840-1859;ELTeC-rom;1858;;;;;;;;28;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM044;Pelimon, A.;UNU FUNCTIONARU SINUCISU. FRATELE SI SORA;1873;1873;;texts/ROM044.xml;50985;Romanian;;male;1822;1881;medium;1860-1879;ELTeC-rom;1873;;;;;;;low;51;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM045;Filimon, Nicolae;"CIOCOII VECHI ŞI NOI SAU „CE NAŞTE DIN PISICĂ ŞOARECI MĂNÂNCĂ""!. Romanţ original";1863;1863;;texts/ROM045.xml;76340;Romanian;;male;1819;1865;medium;1860-1879;ELTeC-rom;1863;;1942;;;;;high;44;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM046;Urechia, V.A.;Logofătul Baptiste Veleli. Episod istoric din secolul al XVIII lea;1855;1855;Vasile Alexandrescu Urechia;texts/ROM046.xml;13258;Romanian;;male;1834;1901;short;1840-1859;ELTeC-rom;1855;;1883;;;;;low;21;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM047;Prasin, Spiru;CALEA ROBILOR;1903;1903;;texts/ROM047.xml;105552;Romanian;;male;1864;1904;long;1900-1920;ELTeC-rom;1903;;;;;;;low;39;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM048;Pop-Florantin, Ioan;Avram Iancu, regele Carpaţilor, continuatorul operii lui Horia. Roman istoric, după publicaţiuni şi comunicări date de martori oculari şi părtaşi la lupte;1891;1891;;texts/ROM048.xml;53514;Romanian;;male;1843;1936;medium;1880-1899;ELTeC-rom;1891;;;;;;;low;48;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM049;Pop-Florantin, Ioan;Decebal. Nuvelă istorică;1882;1882;;texts/ROM049.xml;10408;Romanian;;male;1843;1936;short;1880-1899;ELTeC-rom;1882;;;;;;;low;39;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM050;Pop-Florantin, Ioan;Horea. Roman original (după actele istorice publicate de A. Papiu, A. Odobescu, N. Densușianu, și tradiție);1885;1885;;texts/ROM050.xml;28916;Romanian;;male;1843;1936;short;1880-1899;ELTeC-rom;;;1885;;;;;low;42;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM051;Urechia, V. A;COLIBA MĂRIUCĂI. Roman naţional;1883;1883;Vasile Alexandrescu Urechia;texts/ROM051.xml;36383;Romanian;;male;1834;1901;short;1880-1899;ELTeC-rom;;;1883;;;;;low;49;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM052;Zamfirescu, Duiliu;TĂNASE SCATIU. Roman;1907;1907;;texts/ROM052.xml;28356;Romanian;;male;1858;1922;short;1900-1920;ELTeC-rom;1907;;1907;;;;;high;49;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM053;Zamfirescu, Duiliu;În Războiu. Roman;1902;1902;;texts/ROM053.xml;51974;Romanian;;male;1858;1922;medium;1900-1920;ELTeC-rom;1902;;1907;;;;;low;44;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
ROM054;Becescu-Silvan, Gh.;VALEA ALBĂ. Roman eroic. 1476;1904;1904;;texts/ROM054.xml;78337;Romanian;;male;1875;1924;medium;1900-1920;ELTeC-rom;1904;;1909;;;;;low;29;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
